ReportCardYear,DistrictNm,SchoolNm,SCHOOLID,SCHOOLTYPECD,StudentsinPoverty_PctCurrYr,StudentsinPoverty_PctLastYr,TCHSALARY_AvgCurrYr,TCHSALARY_AvgLastYr,ExpendforInstruct_PctCurrYr,ExpendforInstruct_PctLastYr,ExpendforTchSalaries_PctCurrYr,ExpendforTchSalaries_PctLastYr,AdminSalary_CurrYr,AdminSalary_LastYr,StateLocalPersonnelPPE_CurrYr,StateLocalPersonnelPPE_LastYr,FedPersonnelPPE_CurrYr,FedPersonnelPPE_LastYr,StateLocalNonPersPPE_CurrYr,StateLocalNonPersPPE_LastYr,FederalNonPersonnelPPE_CurrYr,FederalNonPersonnelPPE_LastYr,TotalStateLocalPPE_CurrYr,TotalStateLocalPPE_LastYr,TotalFederalPPE_CurrYr,TotalFederalPPE_LastYr,TotalPPE_CurrYr,TotalPPE_LastYr
2019,Lancaster County School District,A. R. Rucker Middle,2901003,M,76.31,74.6,"$49,566","$47,552",,,,,"$84,089","$81,488","$7,439",N/A,$690,N/A,"$1,426",N/A,$117,N/A,"$8,866",N/A,$807,N/A,"$9,673",
2019,Lancaster County School District,Indian Land Hs,2901006,H,27.25,28.1,"$52,317","$50,076",,,,,"$84,089","$81,488","$7,121",N/A,$354,N/A,"$1,445",N/A,$127,N/A,"$8,566",N/A,$481,N/A,"$9,047",
2019,Lancaster County School District,Andrew Jackson High School,2901007,H,49.67,48.8,"$52,092","$51,973",,,,,"$84,089","$81,488","$8,149",N/A,$345,N/A,"$1,465",N/A,$110,N/A,"$9,614",N/A,$455,N/A,"$10,070",
2019,Lancaster County School District,Lancaster High School,2901008,H,74.87,73.1,"$52,703","$51,133",,,,,"$84,089","$81,488","$8,983",N/A,$327,N/A,"$1,606",N/A,$123,N/A,"$10,588",N/A,$450,N/A,"$11,038",
2019,Lancaster County School District,South Middle School,2901010,M,86.82,82.8,"$49,995","$48,667",,,,,"$84,089","$81,488","$7,685",N/A,$869,N/A,"$1,431",N/A,$188,N/A,"$9,115",N/A,"$1,057",N/A,"$10,172",
2019,Lancaster County School District,Brooklyn Springs Elementary School,2901011,E,94.43,94.6,"$49,888","$47,475",,,,,"$84,089","$81,488","$6,979",N/A,"$1,203",N/A,"$1,270",N/A,$169,N/A,"$8,249",N/A,"$1,372",N/A,"$9,621",
2019,Lancaster County School District,Buford Elementary School,2901012,E,65.74,65.8,"$50,486","$48,331",,,,,"$84,089","$81,488","$6,178",N/A,$649,N/A,"$1,121",N/A,$224,N/A,"$7,299",N/A,$873,N/A,"$8,172",
2019,Lancaster County School District,North Elementary,2901014,E,68.8,69.1,"$48,939","$47,886",,,,,"$84,089","$81,488","$6,602",N/A,$945,N/A,"$1,210",N/A,$128,N/A,"$7,812",N/A,"$1,073",N/A,"$8,885",
2019,Lancaster County School District,Clinton Elementary,2901015,E,94.24,93.8,"$46,372","$44,978",,,,,"$84,089","$81,488","$7,002",N/A,"$1,649",N/A,"$1,652",N/A,$313,N/A,"$8,653",N/A,"$1,962",N/A,"$10,615",
2019,Lancaster County School District,Erwin Elementary,2901017,E,89.29,87.5,"$51,333","$49,744",,,,,"$84,089","$81,488","$7,344",N/A,"$1,419",N/A,"$1,374",N/A,$204,N/A,"$8,718",N/A,"$1,623",N/A,"$10,341",
2019,Lancaster County School District,Heath Springs Elementary School,2901019,E,68.33,68.0,"$51,394","$50,646",,,,,"$84,089","$81,488","$7,657",N/A,$911,N/A,"$1,450",N/A,$211,N/A,"$9,107",N/A,"$1,122",N/A,"$10,229",
2019,Lancaster County School District,Indian Land Elementary School,2901021,E,24.44,24.1,"$48,906","$47,639",,,,,"$84,089","$81,488","$5,962",N/A,$348,N/A,$989,N/A,$98,N/A,"$6,951",N/A,$446,N/A,"$7,397",
2019,Lancaster County School District,Kershaw Elementary School,2901023,E,79.7,78.2,"$56,833","$54,802",,,,,"$84,089","$81,488","$7,268",N/A,"$1,035",N/A,"$1,380",N/A,$129,N/A,"$8,648",N/A,"$1,164",N/A,"$9,812",
2019,Lancaster County School District,Mcdonald Green Elementary,2901024,E,79.05,74.4,"$54,791","$53,461",,,,,"$84,089","$81,488","$7,122",N/A,"$1,024",N/A,"$1,277",N/A,$142,N/A,"$8,400",N/A,"$1,166",N/A,"$9,566",
2019,Lancaster County School District,Andrew Jackson Middle School,2901027,M,57.23,53.7,"$52,610","$49,163",,,,,"$84,089","$81,488","$7,684",N/A,$252,N/A,"$1,313",N/A,$95,N/A,"$8,997",N/A,$347,N/A,"$9,344",
2019,Lancaster County School District,Buford Middle School,2901028,M,58.35,54.9,"$55,782","$54,627",,,,,"$84,089","$81,488","$8,465",N/A,$417,N/A,"$1,391",N/A,$95,N/A,"$9,856",N/A,$512,N/A,"$10,368",
2019,Lancaster County School District,Indian Land Middle School,2901029,M,23.89,28.1,"$48,494","$46,811",,,,,"$84,089","$81,488","$6,292",N/A,$270,N/A,$982,N/A,$95,N/A,"$7,274",N/A,$365,N/A,"$7,639",
2019,Lancaster County School District,Harrisburg Elementary School,2901030,E,23.54,23.3,"$47,499","$45,962",,,,,"$84,089","$81,488","$5,307",N/A,$188,N/A,"$1,013",N/A,$105,N/A,"$6,320",N/A,$293,N/A,"$6,613",
2019,Lancaster County School District,Van Wyck Elementary School,2901031,E,24.29,,"$46,638",,,,,,"$84,089","$81,488",,,,,,,,,,,,,,
2019,Lancaster County School District,Discovery School,2901611,E,46.73,38.0,"$44,736","$47,229",,,,,"$84,089","$81,488","$9,146",N/A,$149,N/A,"$1,008",N/A,$95,N/A,"$10,154",N/A,$245,N/A,"$10,399",
2019,Lancaster County School District,Lancaster County School District,2901999,D,55.06,55.3,"$50,657","$49,413",$58,$57,$52,$55,"$84,089","$81,488","$7,148",N/A,$590,N/A,"$1,304",N/A,$139,N/A,"$8,452",N/A,$729,N/A,"$9,181","$9,261"
2019,Laurens School District 55,Laurens District 55 High School,3055004,H,63.52,61.6,"$48,226","$49,737",,,,,"$86,339","$85,348","$7,449",N/A,$336,N/A,"$1,908",N/A,$189,N/A,"$9,356",N/A,$525,N/A,"$9,881",
2019,Laurens School District 55,Laurens Middle School,3055005,M,71.46,71.2,"$44,697","$45,940",,,,,"$86,339","$85,348","$7,522",N/A,$467,N/A,"$1,729",N/A,$215,N/A,"$9,251",N/A,$682,N/A,"$9,933",
2019,Laurens School District 55,Ford Elementary,3055006,E,93.66,92.4,"$46,956","$45,351",,,,,"$86,339","$85,348","$6,883",N/A,$550,N/A,"$1,720",N/A,$238,N/A,"$8,603",N/A,$788,N/A,"$9,391",
2019,Laurens School District 55,E. B. Morse Elementary School,3055010,E,80.78,75.2,"$48,701","$47,658",,,,,"$86,339","$85,348","$8,220",N/A,$552,N/A,"$1,931",N/A,$227,N/A,"$10,152",N/A,$778,N/A,"$10,930",
2019,Laurens School District 55,Laurens Elementary,3055011,E,73.05,73.9,"$45,500","$45,093",,,,,"$86,339","$85,348","$7,002",N/A,$607,N/A,"$1,790",N/A,$222,N/A,"$8,792",N/A,$830,N/A,"$9,621",
2019,Laurens School District 55,Sanders Middle School,3055013,M,74.64,75.3,"$46,467","$45,502",,,,,"$86,339","$85,348","$9,926",N/A,$482,N/A,"$2,100",N/A,$359,N/A,"$12,026",N/A,$841,N/A,"$12,867",
2019,Laurens School District 55,Waterloo Elementary School,3055014,E,84.58,81.5,"$47,708","$47,413",,,,,"$86,339","$85,348","$8,451",N/A,$549,N/A,"$2,091",N/A,$197,N/A,"$10,542",N/A,$746,N/A,"$11,289",
2019,Laurens School District 55,Gray Court-Owings Elementary/Middle School,3055016,E,83.96,81.2,"$46,281","$46,989",,,,,"$86,339","$85,348","$7,379",N/A,$516,N/A,"$1,811",N/A,$215,N/A,"$9,189",N/A,$730,N/A,"$9,920",
2019,Laurens School District 55,Gray Court-Owings Elementary/Middle School,3055016,M,83.96,81.2,"$46,281","$46,989",,,,,"$86,339","$85,348","$7,379",N/A,$516,N/A,"$1,811",N/A,$215,N/A,"$9,189",N/A,$730,N/A,"$9,920",
2019,Laurens School District 55,Hickory Tavern Elementary/Middle School,3055017,E,67.49,67.5,"$47,258","$47,458",,,,,"$86,339","$85,348","$7,720",N/A,$473,N/A,"$1,656",N/A,$203,N/A,"$9,377",N/A,$677,N/A,"$10,053",
2019,Laurens School District 55,Hickory Tavern Elementary/Middle School,3055017,M,67.49,67.5,"$47,258","$47,458",,,,,"$86,339","$85,348","$7,720",N/A,$473,N/A,"$1,656",N/A,$203,N/A,"$9,377",N/A,$677,N/A,"$10,053",
2019,Laurens School District 55,Laurens School District 55,3055999,D,74.58,72.9,"$47,191","$47,325",$56,$56,$49,$54,"$86,339","$85,348","$7,615",N/A,$478,N/A,"$1,839",N/A,$217,N/A,"$9,454",N/A,$695,N/A,"$10,149","$10,126"
2019,Laurens County School District 56,Clinton High School,3056016,H,73.37,71.0,"$53,201","$52,645",,,,,"$78,976","$80,432","$7,941",N/A,"$1,462",N/A,"$1,997",N/A,"$1,494",N/A,"$9,938",N/A,"$2,956",N/A,"$12,894",
2019,Laurens County School District 56,Clinton Middle School,3056017,M,80.29,79.3,"$47,982","$46,539",,,,,"$78,976","$80,432","$6,554",N/A,$880,N/A,"$1,497",N/A,$834,N/A,"$8,051",N/A,"$1,714",N/A,"$9,765",
2019,Laurens County School District 56,Clinton Elementary School,3056019,E,79.19,79.6,"$50,377","$48,470",,,,,"$78,976","$80,432","$6,355",N/A,"$1,163",N/A,"$1,136",N/A,$743,N/A,"$7,491",N/A,"$1,906",N/A,"$9,397",
2019,Laurens County School District 56,Joanna-Woodson Elementary School,3056022,E,82.99,85.5,"$52,239","$50,290",,,,,"$78,976","$80,432","$7,551",N/A,"$1,495",N/A,"$1,134",N/A,$997,N/A,"$8,685",N/A,"$2,492",N/A,"$11,177",
2019,Laurens County School District 56,Eastside Elementary,3056023,E,87.4,87.7,"$47,362","$47,282",,,,,"$78,976","$80,432","$6,592",N/A,"$1,656",N/A,"$1,149",N/A,$816,N/A,"$7,741",N/A,"$2,472",N/A,"$10,213",
2019,Laurens County School District 56,Laurens County School District 56,3056999,D,79.8,79.4,"$50,495","$49,321",$49,$50,$42,$44,"$78,976","$80,432","$7,087",N/A,"$1,328",N/A,"$1,485",N/A,"$1,035",N/A,"$8,572",N/A,"$2,363",N/A,"$10,935","$11,352"
2019,Lee County School District,Dennis Elementary School,3101007,E,90.77,92.3,"$46,337","$45,790",,,,,"$79,885","$79,763","$6,031",N/A,"$3,513",N/A,"$1,763",N/A,$758,N/A,"$7,794",N/A,"$4,271",N/A,"$12,065",
2019,Lee County School District,Lower Lee Elementary School,3101011,E,95.02,93.1,"$44,505","$46,647",,,,,"$79,885","$79,763","$7,811",N/A,"$4,481",N/A,"$2,303",N/A,"$1,721",N/A,"$10,115",N/A,"$6,201",N/A,"$16,316",
2019,Lee County School District,West Lee Elementary School,3101012,E,92.9,90.2,"$49,998","$39,849",,,,,"$79,885","$79,763","$7,743",N/A,"$2,390",N/A,"$1,478",N/A,$369,N/A,"$9,221",N/A,"$2,759",N/A,"$11,980",
2019,Lee County School District,Lee Central High School,3101013,H,89.52,88.5,"$47,547","$47,690",,,,,"$79,885","$79,763","$7,871",N/A,"$2,605",N/A,"$2,047",N/A,$404,N/A,"$9,918",N/A,"$3,010",N/A,"$12,928",
2019,Lee County School District,Lee Central Middle School,3101015,M,91.24,94.1,"$45,344","$45,443",,,,,"$79,885","$79,763","$6,635",N/A,"$3,368",N/A,"$1,804",N/A,"$1,067",N/A,"$8,439",N/A,"$4,434",N/A,"$12,873",
2019,Lee County School District,Lee County School District,3101999,D,91.16,91.4,"$46,306","$45,632",$47,$48,$39,$43,"$79,885","$79,763","$7,097",N/A,"$3,204",N/A,"$1,896",N/A,$789,N/A,"$8,993",N/A,"$3,994",N/A,"$12,986","$13,227"
2019,Lexington County School District One,Gilbert High School,3201001,H,47.61,46.1,"$54,924","$52,574",,,,,"$97,473","$95,934","$9,541",N/A,"$1,036",N/A,"$1,685",N/A,$460,N/A,"$11,226",N/A,"$1,496",N/A,"$12,722",
2019,Lexington County School District One,Lexington High School,3201003,H,26.76,27.8,"$55,744","$54,606",,,,,"$97,473","$95,934","$8,125",N/A,"$1,187",N/A,"$1,413",N/A,$388,N/A,"$9,538",N/A,"$1,575",N/A,"$11,113",
2019,Lexington County School District One,Pelion High School,3201004,H,67.37,66.9,"$54,488","$52,641",,,,,"$97,473","$95,934","$11,343",N/A,"$1,156",N/A,"$1,857",N/A,$449,N/A,"$13,199",N/A,"$1,605",N/A,"$14,804",
2019,Lexington County School District One,Gilbert Elementary School,3201005,E,57.73,58.4,"$50,728","$50,179",,,,,"$97,473","$95,934","$8,182",N/A,$700,N/A,"$1,061",N/A,$469,N/A,"$9,243",N/A,"$1,169",N/A,"$10,412",
2019,Lexington County School District One,Lexington Elementary School,3201007,E,56.65,53.5,"$53,018","$53,287",,,,,"$97,473","$95,934","$9,063",N/A,$363,N/A,"$1,142",N/A,$227,N/A,"$10,205",N/A,$589,N/A,"$10,794",
2019,Lexington County School District One,Pelion Elementary School,3201008,E,79.1,78.1,"$50,192","$48,498",,,,,"$97,473","$95,934","$8,315",N/A,"$1,266",N/A,"$1,300",N/A,$488,N/A,"$9,615",N/A,"$1,754",N/A,"$11,369",
2019,Lexington County School District One,Oak Grove,3201009,E,61.81,59.9,"$53,644","$52,612",,,,,"$97,473","$95,934","$8,151",N/A,$449,N/A,"$1,121",N/A,$209,N/A,"$9,272",N/A,$658,N/A,"$9,930",
2019,Lexington County School District One,Lexington Middle School,3201010,M,34.16,35.1,"$54,455","$52,991",,,,,"$97,473","$95,934","$8,359",N/A,$465,N/A,"$1,203",N/A,$257,N/A,"$9,562",N/A,$722,N/A,"$10,285",
2019,Lexington County School District One,Red Bank Elementary School,3201011,E,65.33,64.4,"$50,060","$48,537",,,,,"$97,473","$95,934","$9,869",N/A,"$1,368",N/A,"$1,297",N/A,$435,N/A,"$11,166",N/A,"$1,803",N/A,"$12,969",
2019,Lexington County School District One,White Knoll Elementary,3201049,E,63.79,62.4,"$57,739","$55,894",,,,,"$97,473","$95,934","$8,699",N/A,$485,N/A,"$1,085",N/A,$335,N/A,"$9,783",N/A,$820,N/A,"$10,603",
2019,Lexington County School District One,Saxe Gotha Elementary School,3201052,E,70.8,70.0,"$48,804","$48,909",,,,,"$97,473","$95,934","$8,248",N/A,$925,N/A,"$1,022",N/A,$435,N/A,"$9,270",N/A,"$1,359",N/A,"$10,629",
2019,Lexington County School District One,White Knoll Middle School,3201053,M,63.28,61.5,"$52,178","$52,301",,,,,"$97,473","$95,934","$9,004",N/A,$587,N/A,"$1,291",N/A,$271,N/A,"$10,294",N/A,$858,N/A,"$11,152",
2019,Lexington County School District One,Gilbert Middle School,3201054,M,56.19,57.4,"$55,647","$54,776",,,,,"$97,473","$95,934","$9,439",N/A,$531,N/A,"$1,158",N/A,$298,N/A,"$10,598",N/A,$829,N/A,"$11,427",
2019,Lexington County School District One,Midway Elementary School,3201055,E,19.56,19.4,"$53,686","$52,847",,,,,"$97,473","$95,934","$8,032",N/A,$336,N/A,"$1,055",N/A,$177,N/A,"$9,087",N/A,$513,N/A,"$9,600",
2019,Lexington County School District One,Lake Murray Elementary,3201056,E,29.92,31.3,"$53,084","$52,752",,,,,"$97,473","$95,934","$7,979",N/A,$432,N/A,"$1,048",N/A,$181,N/A,"$9,028",N/A,$613,N/A,"$9,640",
2019,Lexington County School District One,White Knoll High School,3201057,H,48.85,49.4,"$53,758","$53,390",,,,,"$97,473","$95,934","$8,598",N/A,"$1,026",N/A,"$1,395",N/A,$391,N/A,"$9,994",N/A,"$1,417",N/A,"$11,411",
2019,Lexington County School District One,Pelion Middle School,3201058,M,74.57,74.1,"$50,416","$49,017",,,,,"$97,473","$95,934","$9,819",N/A,"$1,082",N/A,"$1,505",N/A,$692,N/A,"$11,324",N/A,"$1,774",N/A,"$13,099",
2019,Lexington County School District One,Gilbert Primary School,3201059,P,63.16,64.7,"$50,858","$48,981",,,,,"$97,473","$95,934","$8,333",N/A,$727,N/A,"$1,023",N/A,$557,N/A,"$9,356",N/A,"$1,285",N/A,"$10,641",
2019,Lexington County School District One,Pleasant Hill Elementary School,3201060,E,24.1,22.5,"$51,541","$52,612",,,,,"$97,473","$95,934","$7,626",N/A,$334,N/A,$918,N/A,$177,N/A,"$8,544",N/A,$511,N/A,"$9,055",
2019,Lexington County School District One,Pleasant Hill Middle School,3201061,M,28.87,27.1,"$53,053","$53,418",,,,,"$97,473","$95,934","$7,615",N/A,$471,N/A,"$1,369",N/A,$225,N/A,"$8,984",N/A,$697,N/A,"$9,681",
2019,Lexington County School District One,Carolina Springs Elementary,3201062,E,58.5,56.3,"$50,375","$50,635",,,,,"$97,473","$95,934","$7,776",N/A,$399,N/A,"$1,047",N/A,$238,N/A,"$8,823",N/A,$637,N/A,"$9,460",
2019,Lexington County School District One,Carolina Springs Middle School,3201063,M,53.96,54.8,"$50,898","$50,535",,,,,"$97,473","$95,934","$8,266",N/A,$641,N/A,"$1,236",N/A,$283,N/A,"$9,502",N/A,$924,N/A,"$10,426",
2019,Lexington County School District One,Forts Pond Elementary,3201064,E,81.85,83.3,"$47,500","$48,435",,,,,"$97,473","$95,934","$9,272",N/A,"$1,197",N/A,"$1,167",N/A,$703,N/A,"$10,439",N/A,"$1,900",N/A,"$12,339",
2019,Lexington County School District One,New Providence Elementary,3201065,E,23.29,24.2,"$55,718","$53,213",,,,,"$97,473","$95,934","$8,479",N/A,$330,N/A,"$1,048",N/A,$222,N/A,"$9,527",N/A,$552,N/A,"$10,079",
2019,Lexington County School District One,Rocky Creek Elementary,3201066,E,35.47,36.6,"$52,570","$53,206",,,,,"$97,473","$95,934","$8,185",N/A,$279,N/A,$944,N/A,$185,N/A,"$9,129",N/A,$464,N/A,"$9,593",
2019,Lexington County School District One,Meadow Glen Elementary,3201067,E,24.06,24.6,"$51,495","$50,348",,,,,"$97,473","$95,934","$7,993",N/A,$290,N/A,"$1,083",N/A,$205,N/A,"$9,076",N/A,$495,N/A,"$9,571",
2019,Lexington County School District One,Meadow Glen Middle School,3201068,M,28.87,26.7,"$49,589","$49,398",,,,,"$97,473","$95,934","$7,643",N/A,$486,N/A,"$1,195",N/A,$212,N/A,"$8,839",N/A,$698,N/A,"$9,537",
2019,Lexington County School District One,River Bluff High School,3201069,H,23.88,23.2,"$52,108","$50,238",,,,,"$97,473","$95,934","$7,979",N/A,"$1,059",N/A,"$1,431",N/A,$395,N/A,"$9,410",N/A,"$1,455",N/A,"$10,865",
2019,Lexington County School District One,Deerfield Elementary School,3201070,E,48.29,44.8,"$49,866","$46,788",,,,,"$97,473","$95,934","$8,023",N/A,$410,N/A,"$1,141",N/A,$214,N/A,"$9,164",N/A,$624,N/A,"$9,788",
2019,Lexington County School District One,Lexington County School District One,3201999,D,44.84,44.6,"$52,689","$51,791",$57,$56,$50,$54,"$97,473","$95,934","$8,438",N/A,$721,N/A,"$1,241",N/A,$333,N/A,"$9,679",N/A,"$1,054",N/A,"$10,733","$10,346"
2019,Lexington School District Two,Airport High School,3202009,H,68.78,67.5,"$51,215","$51,617",,,,,"$93,675","$94,590","$7,795",N/A,$366,N/A,"$1,809",N/A,$59,N/A,"$9,604",N/A,$425,N/A,"$10,029",
2019,Lexington School District Two,Brookland-Cayce High School,3202011,H,66.95,61.6,"$49,596","$49,568",,,,,"$93,675","$94,590","$11,163",N/A,$292,N/A,"$2,612",N/A,$150,N/A,"$13,775",N/A,$442,N/A,"$14,217",
2019,Lexington School District Two,R. H. Fulmer Middle School,3202012,M,74.48,73.4,"$49,620","$48,787",,,,,"$93,675","$94,590","$7,593",N/A,$284,N/A,"$1,883",N/A,$57,N/A,"$9,475",N/A,$341,N/A,"$9,817",
2019,Lexington School District Two,Cyril B. Busbee Creative Arts Academy,3202017,M,81.69,81.5,"$47,099","$44,952",,,,,"$93,675","$94,590","$7,920",N/A,$837,N/A,"$2,246",N/A,$227,N/A,"$10,166",N/A,"$1,064",N/A,"$11,230",
2019,Lexington School District Two,Congaree Elementary School,3202019,E,87.75,88.2,"$48,024","$47,881",,,,,"$93,675","$94,590","$7,624",N/A,"$1,022",N/A,"$2,032",N/A,$517,N/A,"$9,656",N/A,"$1,539",N/A,"$11,195",
2019,Lexington School District Two,Northside Middle School,3202020,M,67.92,64.3,"$50,365","$50,123",,,,,"$93,675","$94,590","$7,125",N/A,$183,N/A,"$1,799",N/A,$49,N/A,"$8,924",N/A,$232,N/A,"$9,156",
2019,Lexington School District Two,Saluda River Academy For The Arts,3202023,E,78.64,74.6,"$49,107","$44,606",,,,,"$93,675","$94,590","$8,865",N/A,$834,N/A,"$1,547",N/A,$591,N/A,"$10,411",N/A,"$1,425",N/A,"$11,836",
2019,Lexington School District Two,Springdale Elementary,3202024,E,64.3,63.8,"$51,572","$52,528",,,,,"$93,675","$94,590","$8,143",N/A,$226,N/A,"$1,618",N/A,$36,N/A,"$9,761",N/A,$262,N/A,"$10,023",
2019,Lexington School District Two,Pine Ridge Middle School,3202026,M,76.35,73.9,"$50,297","$49,642",,,,,"$93,675","$94,590","$8,162",N/A,$257,N/A,"$2,374",N/A,$37,N/A,"$10,535",N/A,$293,N/A,"$10,829",
2019,Lexington School District Two,Wood Elementary,3202027,E,79.32,77.1,"$46,208","$46,329",,,,,"$93,675","$94,590","$6,509",N/A,$788,N/A,"$1,218",N/A,$115,N/A,"$7,727",N/A,$903,N/A,"$8,630",
2019,Lexington School District Two,Wood Elementary School,3202028,P,85.88,85.5,"$48,845","$49,124",,,,,"$93,675","$94,590","$7,439",N/A,$852,N/A,"$2,933",N/A,$145,N/A,"$10,372",N/A,$996,N/A,"$11,369",
2019,Lexington School District Two,Cayce Elementary School,3202029,E,90.05,87.6,"$46,375","$47,035",,,,,"$93,675","$94,590","$6,821",N/A,"$1,090",N/A,"$1,994",N/A,$174,N/A,"$8,815",N/A,"$1,264",N/A,"$10,079",
2019,Lexington School District Two,Riverbank Elementary,3202030,E,74.09,,"$47,210",,,,,,"$93,675","$94,590",,,,,,,,,,,,,,
2019,Lexington School District Two,Lexington School District Two,3202999,D,75.96,73.8,"$49,037","$48,832",$54,$52,$51,$50,"$93,675","$94,590","$7,917",N/A,$543,N/A,"$1,972",N/A,$155,N/A,"$9,888",N/A,$698,N/A,"$10,587","$11,243"
2019,Lexington County School District Three,Batesburg-Leesville High School,3203026,H,65.65,65.9,"$52,295","$50,396",,,,,"$88,176","$86,419","$11,160",N/A,$464,N/A,"$2,891",N/A,$200,N/A,"$14,051",N/A,$664,N/A,"$14,715",
2019,Lexington County School District Three,Batesburg-Leesville Elementary School,3203028,E,77.49,73.4,"$47,878","$45,825",,,,,"$88,176","$86,419","$8,692",N/A,"$1,200",N/A,"$1,619",N/A,$447,N/A,"$10,311",N/A,"$1,648",N/A,"$11,959",
2019,Lexington County School District Three,Batesburg-Leesville Middle School,3203029,M,65.05,66.2,"$46,160","$45,172",,,,,"$88,176","$86,419","$8,907",N/A,$121,N/A,"$1,842",N/A,$154,N/A,"$10,749",N/A,$275,N/A,"$11,024",
2019,Lexington County School District Three,Batesburg-Leesville Primary School,3203030,P,76.55,77.0,"$48,093","$47,682",,,,,"$88,176","$86,419","$8,537",N/A,$897,N/A,"$1,578",N/A,$338,N/A,"$10,115",N/A,"$1,235",N/A,"$11,350",
2019,Lexington County School District Three,Lexington County School District Three,3203999,D,71.46,71.1,"$48,839","$47,466",$50,$53,$43,$50,"$88,176","$86,419","$9,319",N/A,$700,N/A,"$1,976",N/A,$291,N/A,"$11,295",N/A,$992,N/A,"$12,287","$12,231"
2019,Lexington School District Four,Swansea High School,3204034,H,75.9,71.6,"$48,122","$46,902",,,,,"$89,556","$91,262","$8,376",N/A,$394,N/A,"$2,441",N/A,$161,N/A,"$10,818",N/A,$555,N/A,"$11,373",
2019,Lexington School District Four,Frances Mack Intermediate School,3204035,E,81.43,79.1,"$44,705","$44,974",,,,,"$89,556","$91,262","$7,799",N/A,$137,N/A,"$2,105",N/A,$200,N/A,"$9,904",N/A,$337,N/A,"$10,241",
2019,Lexington School District Four,Sandhills Middle School,3204036,M,78.7,76.7,"$43,175","$43,137",,,,,"$89,556","$91,262","$7,178",N/A,$108,N/A,"$1,661",N/A,$141,N/A,"$8,840",N/A,$249,N/A,"$9,089",
2019,Lexington School District Four,Sandhills Elementary School,3204039,E,84.03,84.3,"$45,111","$44,996",,,,,"$89,556","$91,262","$7,294",N/A,$284,N/A,"$2,187",N/A,$62,N/A,"$9,482",N/A,$346,N/A,"$9,828",
2019,Lexington School District Four,Sandhills Primary School,3204040,P,83.47,83.2,"$50,234","$48,852",,,,,"$89,556","$91,262","$7,547",N/A,$499,N/A,"$1,695",N/A,$139,N/A,"$9,241",N/A,$638,N/A,"$9,879",
2019,Lexington School District Four,Lexington Four Early Childhood Center,3204800,P,83.2,82.3,"$45,674","$49,785",,,,,"$89,556","$91,262","$5,814",N/A,"$1,650",N/A,"$1,887",N/A,$236,N/A,"$7,701",N/A,"$1,886",N/A,"$9,587",
2019,Lexington School District Four,Lexington School District Four,3204999,D,80.65,79.2,"$46,340","$46,456",$52,$51,$45,$46,"$89,556","$91,262","$7,361",N/A,$548,N/A,"$2,079",N/A,$161,N/A,"$9,440",N/A,$709,N/A,"$10,150","$9,794"
2019,School District Five Of Lexington And Richland Cou,Chapin High School,3205038,H,19.27,19.0,"$60,141","$62,170",,,,,"$95,197","$96,456","$9,057",N/A,$221,N/A,"$1,644",N/A,$269,N/A,"$10,701",N/A,$490,N/A,"$11,191",
2019,School District Five Of Lexington And Richland Cou,Irmo High School International School For The Arts,3205039,H,66.69,61.1,"$53,452","$55,766",,,,,"$95,197","$96,456","$10,378",N/A,$375,N/A,"$2,268",N/A,$347,N/A,"$12,646",N/A,$722,N/A,"$13,368",
2019,School District Five Of Lexington And Richland Cou,Irmo Middle School International Academic Magnet,3205040,M,61.98,60.1,"$53,459","$52,171",,,,,"$95,197","$96,456","$9,811",N/A,$303,N/A,"$1,540",N/A,$314,N/A,"$11,352",N/A,$617,N/A,"$11,968",
2019,School District Five Of Lexington And Richland Cou,Chapin Elementary School,3205041,E,38.57,39.9,"$53,486","$53,560",,,,,"$95,197","$96,456","$9,376",N/A,$208,N/A,"$1,383",N/A,$223,N/A,"$10,758",N/A,$431,N/A,"$11,189",
2019,School District Five Of Lexington And Richland Cou,Dutch Fork Elementary,3205042,E,68.32,66.0,"$51,725","$52,281",,,,,"$95,197","$96,456","$10,367",N/A,$327,N/A,"$1,466",N/A,$683,N/A,"$11,833",N/A,"$1,010",N/A,"$12,844",
2019,School District Five Of Lexington And Richland Cou,Irmo Elementary,3205043,E,34.17,36.2,"$52,404","$52,067",,,,,"$95,197","$96,456","$9,520",N/A,$222,N/A,"$1,650",N/A,$237,N/A,"$11,170",N/A,$460,N/A,"$11,630",
2019,School District Five Of Lexington And Richland Cou,Leaphart Elementary School Steam Magnet,3205044,E,72.69,70.6,"$47,157","$47,798",,,,,"$95,197","$96,456","$9,351",N/A,$465,N/A,"$1,526",N/A,$746,N/A,"$10,877",N/A,"$1,211",N/A,"$12,089",
2019,School District Five Of Lexington And Richland Cou,Seven Oaks Elementary School Media Magnet,3205045,E,81.39,77.9,"$50,528","$50,826",,,,,"$95,197","$96,456","$9,179",N/A,$343,N/A,"$1,522",N/A,$482,N/A,"$10,701",N/A,$825,N/A,"$11,526",
